,transaction_id,user_id,trade_datetime,asset,trade_type,trade_amount,fee_amount,fee_asset
346,tx_000346,user_0026,2023-12-01,ETH,sell,18119.75,7.25,KRW
347,tx_000347,user_0026,2024-03-01,XRP,sell,105980.01,42.39,KRW
348,tx_000348,user_0026,2023-03-03,BTC,sell,148509.84,59.4,KRW
349,tx_000349,user_0026,2022-11-15,BTC,sell,39753.22,15.9,KRW
350,tx_000350,user_0026,2022-06-28,SOL,buy,76466.93,30.59,KRW
351,tx_000351,user_0027,2022-03-09,ETH,buy,172509.63,69.0,KRW
352,tx_000352,user_0027,2022-11-19,ETH,sell,126450.81,50.58,KRW
353,tx_000353,user_0027,2023-05-02,ETH,buy,102847.72,41.14,KRW
354,tx_000354,user_0027,2022-09-26,BTC,buy,106906.59,42.76,KRW
355,tx_000355,user_0027,2024-04-29,ETH,sell,73613.09,29.45,KRW
356,tx_000356,user_0027,2024-03-23,ETH,buy,55125.42,22.05,KRW
357,tx_000357,user_0027,2023-12-16,XRP,buy,34390.88,13.76,KRW
358,tx_000358,user_0027,2022-11-05,ETH,sell,215351.05,86.14,KRW
359,tx_000359,user_0027,2023-12-27,XRP,sell,91061.25,36.42,KRW
360,tx_000360,user_0027,2023-05-17,XRP,sell,69766.9,27.91,KRW
361,tx_000361,user_0027,2023-11-30,BTC,buy,141286.32,56.51,KRW
362,tx_000362,user_0027,2023-06-24,XRP,sell,60222.15,24.09,KRW
363,tx_000363,user_0027,2023-04-28,SOL,sell,121219.7,48.49,KRW
364,tx_000364,user_0027,2022-10-21,BTC,sell,107862.92,43.15,KRW
365,tx_000365,user_0027,2023-06-12,SOL,sell,100310.57,40.12,KRW
366,tx_000366,user_0027,2023-02-23,SOL,buy,70910.9,28.36,KRW
367,tx_000367,user_0027,2022-03-05,XRP,buy,41306.0,16.52,KRW
368,tx_000368,user_0028,2023-08-12,XRP,sell,40985.82,16.39,KRW
369,tx_000369,user_0028,2022-11-09,XRP,buy,113177.34,45.27,KRW
370,tx_000370,user_0028,2024-05-08,BTC,sell,133947.35,53.58,KRW
371,tx_000371,user_0028,2023-11-11,XRP,sell,59379.88,23.75,KRW
372,tx_000372,user_0028,2022-05-15,ETH,sell,18930.29,7.57,KRW
373,tx_000373,user_0028,2023-10-11,BTC,buy,121687.46,48.67,KRW
374,tx_000374,user_0028,2024-04-04,XRP,buy,134353.29,53.74,KRW
375,tx_000375,user_0028,2023-08-12,BTC,buy,173327.04,69.33,KRW
376,tx_000376,user_0028,2023-10-22,BTC,sell,190475.75,76.19,KRW
377,tx_000377,user_0028,2023-06-21,ETH,sell,26288.14,10.52,KRW
378,tx_000378,user_0028,2022-10-24,ETH,buy,149696.49,59.88,KRW
379,tx_000379,user_0028,2022-03-16,ETH,sell,54589.69,21.84,KRW
380,tx_000380,user_0028,2022-06-17,XRP,buy,66421.89,26.57,KRW
381,tx_000381,user_0028,2023-06-15,ETH,sell,105647.4,42.26,KRW
382,tx_000382,user_0028,2022-08-29,SOL,buy,81862.17,32.74,KRW
383,tx_000383,user_0028,2022-01-01,SOL,buy,72421.96,28.97,KRW
384,tx_000384,user_0028,2023-03-05,BTC,sell,111396.48,44.56,KRW
385,tx_000385,user_0029,2023-12-24,BTC,sell,51059.54,20.42,KRW
386,tx_000386,user_0029,2022-07-01,XRP,buy,36496.95,14.6,KRW
387,tx_000387,user_0029,2024-04-27,SOL,sell,114347.79,45.74,KRW
388,tx_000388,user_0029,2023-03-15,ETH,sell,200591.3,80.24,KRW
389,tx_000389,user_0029,2022-01-21,ETH,sell,31543.17,12.62,KRW
390,tx_000390,user_0029,2024-05-13,BTC,sell,128011.85,51.2,KRW
391,tx_000391,user_0029,2022-01-10,ETH,buy,59480.82,23.79,KRW
392,tx_000392,user_0029,2024-01-26,ETH,sell,20552.64,8.22,KRW
393,tx_000393,user_0029,2022-06-17,BTC,buy,174005.44,69.6,KRW
394,tx_000394,user_0029,2022-05-17,ETH,sell,56763.89,22.71,KRW
395,tx_000395,user_0029,2024-03-30,BTC,buy,39496.46,15.8,KRW
396,tx_000396,user_0029,2022-09-18,SOL,buy,162961.66,65.18,KRW
397,tx_000397,user_0029,2023-06-09,SOL,sell,157322.04,62.93,KRW
398,tx_000398,user_0030,2022-04-27,XRP,buy,882159.34,352.86,KRW
399,tx_000399,user_0030,2023-07-03,ETH,sell,591126.58,236.45,KRW
400,tx_000400,user_0030,2022-03-14,SOL,buy,757976.09,303.19,KRW
401,tx_000401,user_0030,2024-03-01,XRP,sell,492195.52,196.88,KRW
402,tx_000402,user_0030,2024-04-11,XRP,buy,946272.01,378.51,KRW
403,tx_000403,user_0031,2022-03-30,XRP,sell,119790.99,47.92,KRW
404,tx_000404,user_0031,2024-02-27,SOL,buy,119098.32,47.64,KRW
405,tx_000405,user_0031,2022-01-13,ETH,buy,58926.52,23.57,KRW
406,tx_000406,user_0031,2024-01-02,ETH,buy,10000.0,4.0,KRW
407,tx_000407,user_0031,2023-08-17,XRP,sell,102346.75,40.94,KRW
408,tx_000408,user_0031,2024-05-01,SOL,buy,74931.54,29.97,KRW
409,tx_000409,user_0031,2023-04-12,ETH,buy,29097.0,11.64,KRW
410,tx_000410,user_0031,2022-11-14,SOL,sell,88201.5,35.28,KRW
411,tx_000411,user_0031,2022-08-05,SOL,buy,137209.29,54.88,KRW
412,tx_000412,user_0031,2023-07-01,XRP,sell,24590.61,9.84,KRW
413,tx_000413,user_0031,2022-05-24,XRP,sell,42151.08,16.86,KRW
414,tx_000414,user_0031,2022-08-20,XRP,sell,109083.71,43.63,KRW
415,tx_000415,user_0031,2023-08-18,ETH,buy,62054.76,24.82,KRW
416,tx_000416,user_0031,2023-12-04,BTC,buy,115628.11,46.25,KRW
417,tx_000417,user_0031,2023-07-02,BTC,sell,120355.27,48.14,KRW
418,tx_000418,user_0031,2022-08-03,ETH,buy,80283.64,32.11,KRW
419,tx_000419,user_0031,2023-11-17,SOL,buy,92407.33,36.96,KRW
420,tx_000420,user_0031,2023-06-22,XRP,buy,80383.95,32.15,KRW
421,tx_000421,user_0032,2023-08-25,SOL,buy,91280.18,36.51,KRW
422,tx_000422,user_0032,2023-07-20,SOL,buy,136569.01,54.63,KRW
423,tx_000423,user_0032,2024-02-27,SOL,sell,129521.1,51.81,KRW
424,tx_000424,user_0032,2023-12-27,XRP,buy,120095.95,48.04,KRW
425,tx_000425,user_0032,2022-07-10,SOL,sell,63901.83,25.56,KRW
426,tx_000426,user_0032,2023-12-09,XRP,buy,29862.86,11.95,KRW
427,tx_000427,user_0032,2023-06-03,XRP,buy,150315.24,60.13,KRW
428,tx_000428,user_0032,2024-01-01,SOL,sell,126957.21,50.78,KRW
429,tx_000429,user_0032,2023-11-21,XRP,sell,148918.5,59.57,KRW
430,tx_000430,user_0032,2022-06-14,BTC,buy,56990.37,22.8,KRW
431,tx_000431,user_0032,2023-01-24,SOL,sell,214738.43,85.9,KRW
432,tx_000432,user_0033,2022-01-24,SOL,buy,5342458.02,2136.98,KRW
433,tx_000433,user_0033,2023-05-13,XRP,buy,12693273.7,5077.31,KRW
434,tx_000434,user_0033,2023-08-05,XRP,buy,8847285.94,3538.91,KRW
435,tx_000435,user_0033,2023-08-14,XRP,sell,11565426.22,4626.17,KRW
436,tx_000436,user_0033,2023-07-13,BTC,buy,9734262.91,3893.71,KRW
437,tx_000437,user_0033,2023-06-30,ETH,buy,10392680.46,4157.07,KRW
438,tx_000438,user_0034,2023-04-22,XRP,buy,9341558.34,3736.62,KRW
439,tx_000439,user_0034,2022-01-14,SOL,buy,7041019.71,2816.41,KRW
440,tx_000440,user_0034,2022-11-06,ETH,buy,13229162.62,5291.67,KRW
441,tx_000441,user_0035,2022-05-12,BTC,buy,957373.04,382.95,KRW
442,tx_000442,user_0035,2023-04-27,ETH,sell,1257585.52,503.03,KRW
443,tx_000443,user_0035,2022-03-10,SOL,sell,859580.8,343.83,KRW
444,tx_000444,user_0035,2023-06-12,XRP,buy,760918.22,304.37,KRW
445,tx_000445,user_0035,2023-03-02,BTC,sell,1794443.2,717.78,KRW
446,tx_000446,user_0035,2022-09-22,XRP,sell,455792.1,182.32,KRW
447,tx_000447,user_0035,2023-11-05,XRP,buy,1032311.24,412.92,KRW
448,tx_000448,user_0035,2023-02-26,XRP,sell,1111997.24,444.8,KRW
449,tx_000449,user_0035,2022-04-07,BTC,sell,1189117.74,475.65,KRW
450,tx_000450,user_0036,2022-10-10,XRP,buy,172779.04,69.11,KRW
451,tx_000451,user_0036,2022-04-15,XRP,sell,140373.09,56.15,KRW
452,tx_000452,user_0036,2023-12-01,ETH,sell,162642.13,65.06,KRW
453,tx_000453,user_0036,2022-04-23,BTC,buy,77588.77,31.04,KRW
454,tx_000454,user_0036,2022-10-22,BTC,sell,115573.38,46.23,KRW
455,tx_000455,user_0036,2022-07-01,XRP,sell,121517.42,48.61,KRW
456,tx_000456,user_0036,2024-02-01,ETH,sell,132363.37,52.95,KRW
457,tx_000457,user_0036,2023-08-05,ETH,sell,10000.0,4.0,KRW
458,tx_000458,user_0036,2022-07-12,SOL,sell,151224.95,60.49,KRW
459,tx_000459,user_0036,2024-03-07,BTC,sell,85693.82,34.28,KRW
460,tx_000460,user_0036,2024-04-25,BTC,buy,115572.41,46.23,KRW
461,tx_000461,user_0036,2023-11-27,XRP,sell,94028.21,37.61,KRW
462,tx_000462,user_0036,2022-05-08,SOL,sell,33041.91,13.22,KRW
463,tx_000463,user_0037,2024-04-07,XRP,sell,107987.17,43.19,KRW
464,tx_000464,user_0037,2022-10-13,BTC,sell,113196.41,45.28,KRW
465,tx_000465,user_0037,2023-06-27,ETH,sell,184580.11,73.83,KRW
466,tx_000466,user_0037,2023-02-06,XRP,sell,47871.12,19.15,KRW
467,tx_000467,user_0037,2022-07-26,ETH,sell,41388.31,16.56,KRW
468,tx_000468,user_0037,2022-10-05,XRP,sell,51963.06,20.79,KRW
469,tx_000469,user_0037,2023-04-27,XRP,sell,40162.66,16.07,KRW
470,tx_000470,user_0037,2024-03-30,BTC,buy,185491.41,74.2,KRW
471,tx_000471,user_0037,2023-06-12,SOL,buy,91563.89,36.63,KRW
472,tx_000472,user_0037,2022-03-02,ETH,sell,83899.34,33.56,KRW
473,tx_000473,user_0037,2023-09-04,ETH,sell,87950.34,35.18,KRW
474,tx_000474,user_0037,2022-06-20,BTC,buy,104357.7,41.74,KRW
475,tx_000475,user_0037,2022-06-11,ETH,buy,224473.05,89.79,KRW
476,tx_000476,user_0037,2023-03-28,ETH,sell,206826.04,82.73,KRW
477,tx_000477,user_0038,2022-04-07,XRP,buy,620887.51,248.36,KRW
478,tx_000478,user_0038,2023-02-14,BTC,buy,1270465.38,508.19,KRW
479,tx_000479,user_0038,2023-07-21,SOL,buy,1318044.31,527.22,KRW
480,tx_000480,user_0038,2022-07-04,BTC,buy,1387906.98,555.16,KRW
481,tx_000481,user_0038,2024-04-27,XRP,sell,1004347.06,401.74,KRW
482,tx_000482,user_0038,2023-09-23,SOL,sell,1471039.42,588.42,KRW
483,tx_000483,user_0038,2023-08-02,XRP,buy,961607.61,384.64,KRW
484,tx_000484,user_0038,2023-06-30,BTC,buy,1498899.68,599.56,KRW
485,tx_000485,user_0038,2022-11-10,SOL,buy,1063164.03,425.27,KRW
486,tx_000486,user_0038,2023-08-17,XRP,buy,1074343.38,429.74,KRW
487,tx_000487,user_0039,2023-11-01,SOL,buy,164157.02,65.66,KRW
488,tx_000488,user_0039,2022-05-06,SOL,buy,123022.03,49.21,KRW
489,tx_000489,user_0039,2023-11-13,XRP,sell,96357.64,38.54,KRW
490,tx_000490,user_0039,2023-12-17,SOL,sell,50740.28,20.3,KRW
491,tx_000491,user_0039,2023-10-29,SOL,buy,170247.12,68.1,KRW
492,tx_000492,user_0039,2024-04-11,ETH,buy,73766.88,29.51,KRW
493,tx_000493,user_0039,2022-10-19,ETH,buy,124682.74,49.87,KRW
494,tx_000494,user_0039,2022-01-13,XRP,buy,44502.36,17.8,KRW
495,tx_000495,user_0039,2022-03-15,BTC,buy,157353.07,62.94,KRW
496,tx_000496,user_0039,2022-06-25,XRP,buy,63800.48,25.52,KRW
497,tx_000497,user_0039,2023-02-28,ETH,sell,90230.48,36.09,KRW
498,tx_000498,user_0039,2023-09-01,BTC,sell,46935.32,18.77,KRW
499,tx_000499,user_0039,2023-10-11,SOL,buy,97726.75,39.09,KRW
500,tx_000500,user_0039,2022-09-30,BTC,sell,115976.23,46.39,KRW
501,tx_000501,user_0039,2023-11-26,BTC,sell,182680.86,73.07,KRW
502,tx_000502,user_0039,2023-08-09,BTC,buy,76487.82,30.6,KRW
503,tx_000503,user_0040,2022-03-14,ETH,buy,78546.81,31.42,KRW
504,tx_000504,user_0040,2022-06-06,XRP,sell,147500.79,59.0,KRW
505,tx_000505,user_0040,2022-09-22,BTC,buy,112150.24,44.86,KRW
506,tx_000506,user_0040,2022-06-04,XRP,sell,137195.08,54.88,KRW
507,tx_000507,user_0040,2023-06-22,BTC,sell,58364.74,23.35,KRW
508,tx_000508,user_0040,2022-06-03,ETH,sell,155422.83,62.17,KRW
509,tx_000509,user_0040,2022-05-11,ETH,buy,120904.93,48.36,KRW
510,tx_000510,user_0040,2024-03-20,XRP,buy,69866.41,27.95,KRW
511,tx_000511,user_0040,2023-11-27,XRP,buy,12500.57,5.0,KRW
512,tx_000512,user_0040,2024-05-24,BTC,buy,122848.37,49.14,KRW
513,tx_000513,user_0040,2022-02-15,ETH,sell,165645.13,66.26,KRW
514,tx_000514,user_0040,2023-02-12,BTC,sell,72194.06,28.88,KRW
515,tx_000515,user_0040,2022-09-23,ETH,sell,93496.99,37.4,KRW
516,tx_000516,user_0040,2022-05-24,ETH,sell,62900.83,25.16,KRW
517,tx_000517,user_0040,2022-05-28,SOL,buy,164581.76,65.83,KRW
518,tx_000518,user_0040,2022-08-21,ETH,buy,111482.07,44.59,KRW
519,tx_000519,user_0040,2022-06-10,ETH,buy,53902.52,21.56,KRW
520,tx_000520,user_0040,2022-10-28,SOL,buy,103850.54,41.54,KRW
521,tx_000521,user_0040,2023-04-04,ETH,sell,51633.24,20.65,KRW
522,tx_000522,user_0040,2023-09-12,ETH,buy,102988.39,41.2,KRW
523,tx_000523,user_0040,2024-02-20,ETH,sell,147476.15,58.99,KRW
524,tx_000524,user_0041,2023-10-23,SOL,sell,148015.24,59.21,KRW
525,tx_000525,user_0041,2023-01-15,ETH,sell,123124.18,49.25,KRW
526,tx_000526,user_0041,2022-10-03,XRP,sell,175935.92,70.37,KRW
527,tx_000527,user_0041,2022-11-18,SOL,sell,132919.63,53.17,KRW
528,tx_000528,user_0041,2022-03-19,SOL,buy,162475.25,64.99,KRW
529,tx_000529,user_0041,2022-05-14,BTC,sell,33361.13,13.34,KRW
530,tx_000530,user_0041,2022-12-22,ETH,sell,150400.2,60.16,KRW
531,tx_000531,user_0041,2024-01-04,BTC,buy,72519.77,29.01,KRW
532,tx_000532,user_0041,2022-03-12,SOL,sell,32363.57,12.95,KRW
533,tx_000533,user_0041,2023-07-19,XRP,buy,119371.59,47.75,KRW
534,tx_000534,user_0041,2024-03-26,XRP,buy,42157.53,16.86,KRW
535,tx_000535,user_0041,2023-01-22,ETH,buy,146192.21,58.48,KRW
536,tx_000536,user_0041,2023-06-19,BTC,buy,107764.99,43.11,KRW
537,tx_000537,user_0041,2024-04-19,BTC,buy,10000.0,4.0,KRW
538,tx_000538,user_0041,2022-09-24,ETH,sell,106702.04,42.68,KRW
539,tx_000539,user_0041,2023-09-23,ETH,buy,112031.64,44.81,KRW
540,tx_000540,user_0041,2022-01-14,ETH,sell,165714.75,66.29,KRW
541,tx_000541,user_0042,2024-05-20,SOL,sell,106583.47,42.63,KRW
542,tx_000542,user_0042,2023-02-01,ETH,sell,128311.34,51.32,KRW
543,tx_000543,user_0042,2024-04-29,BTC,buy,115051.18,46.02,KRW
544,tx_000544,user_0042,2023-10-04,SOL,buy,58284.35,23.31,KRW
545,tx_000545,user_0042,2023-09-29,XRP,buy,129172.15,51.67,KRW
546,tx_000546,user_0042,2023-03-23,BTC,buy,72773.89,29.11,KRW
547,tx_000547,user_0042,2024-02-01,XRP,sell,25755.61,10.3,KRW
548,tx_000548,user_0042,2022-11-05,SOL,sell,70444.16,28.18,KRW
549,tx_000549,user_0042,2024-03-14,BTC,sell,138163.05,55.27,KRW
550,tx_000550,user_0042,2023-04-05,BTC,sell,121446.02,48.58,KRW
551,tx_000551,user_0042,2024-05-03,BTC,sell,130544.88,52.22,KRW
552,tx_000552,user_0042,2022-11-02,ETH,buy,87716.74,35.09,KRW
553,tx_000553,user_0042,2022-05-09,ETH,sell,143081.73,57.23,KRW
554,tx_000554,user_0042,2022-10-21,ETH,buy,10000.0,4.0,KRW
555,tx_000555,user_0042,2023-01-10,ETH,sell,83985.11,33.59,KRW
556,tx_000556,user_0042,2023-01-25,BTC,buy,94694.02,37.88,KRW
557,tx_000557,user_0042,2022-09-23,SOL,sell,185232.55,74.09,KRW
558,tx_000558,user_0042,2022-09-05,ETH,buy,82871.15,33.15,KRW
559,tx_000559,user_0042,2024-03-11,XRP,sell,11720.86,4.69,KRW
560,tx_000560,user_0043,2022-12-18,SOL,sell,9034022.42,3613.61,KRW
561,tx_000561,user_0044,2024-01-16,ETH,buy,74613.84,29.85,KRW
562,tx_000562,user_0044,2024-04-22,XRP,sell,27897.02,11.16,KRW
563,tx_000563,user_0044,2022-12-09,BTC,buy,10000.0,4.0,KRW
564,tx_000564,user_0044,2023-07-30,XRP,sell,88744.99,35.5,KRW
565,tx_000565,user_0044,2023-08-19,XRP,buy,57881.46,23.15,KRW
566,tx_000566,user_0044,2024-05-31,BTC,sell,35842.75,14.34,KRW
567,tx_000567,user_0044,2023-08-07,BTC,sell,165864.14,66.35,KRW
568,tx_000568,user_0044,2023-11-15,BTC,sell,109300.67,43.72,KRW
569,tx_000569,user_0044,2022-06-10,XRP,buy,153029.62,61.21,KRW
570,tx_000570,user_0044,2024-03-18,BTC,sell,122875.82,49.15,KRW
571,tx_000571,user_0044,2024-05-11,XRP,sell,143013.15,57.21,KRW
572,tx_000572,user_0044,2022-10-06,XRP,sell,52493.21,21.0,KRW
573,tx_000573,user_0044,2023-06-14,BTC,sell,90065.74,36.03,KRW
574,tx_000574,user_0044,2022-01-05,ETH,sell,90866.9,36.35,KRW
575,tx_000575,user_0044,2022-09-16,ETH,sell,78187.91,31.28,KRW
576,tx_000576,user_0044,2023-11-29,ETH,buy,94782.86,37.91,KRW
577,tx_000577,user_0044,2022-09-15,XRP,buy,119665.35,47.87,KRW
578,tx_000578,user_0044,2022-10-09,ETH,sell,86291.12,34.52,KRW
579,tx_000579,user_0044,2022-09-11,SOL,buy,95453.59,38.18,KRW
580,tx_000580,user_0045,2024-01-22,SOL,buy,629391.09,251.76,KRW
581,tx_000581,user_0045,2023-09-12,ETH,buy,838235.8,335.29,KRW
582,tx_000582,user_0045,2023-02-25,XRP,buy,513664.16,205.47,KRW
583,tx_000583,user_0045,2022-08-07,XRP,sell,902282.27,360.91,KRW
584,tx_000584,user_0045,2023-04-06,XRP,buy,1190098.31,476.04,KRW
585,tx_000585,user_0045,2022-03-09,SOL,sell,790540.1,316.22,KRW
586,tx_000586,user_0045,2023-11-02,BTC,sell,982370.59,392.95,KRW
587,tx_000587,user_0045,2022-12-23,SOL,sell,848494.94,339.4,KRW
588,tx_000588,user_0045,2022-12-19,SOL,buy,1257875.46,503.15,KRW
589,tx_000589,user_0045,2023-11-25,SOL,sell,1023940.45,409.58,KRW
590,tx_000590,user_0045,2022-04-09,BTC,sell,1050111.1,420.04,KRW
591,tx_000591,user_0046,2023-07-22,BTC,sell,120869.76,48.35,KRW
592,tx_000592,user_0046,2022-04-11,SOL,buy,129774.54,51.91,KRW
593,tx_000593,user_0046,2023-11-09,XRP,buy,70505.26,28.2,KRW
594,tx_000594,user_0046,2022-08-09,XRP,sell,50979.63,20.39,KRW
595,tx_000595,user_0046,2022-01-04,XRP,sell,45532.5,18.21,KRW
596,tx_000596,user_0046,2024-04-27,SOL,sell,96868.02,38.75,KRW
597,tx_000597,user_0046,2023-02-24,BTC,buy,112156.17,44.86,KRW
598,tx_000598,user_0046,2023-06-05,BTC,buy,66187.94,26.48,KRW
599,tx_000599,user_0046,2022-04-15,ETH,sell,45281.76,18.11,KRW
600,tx_000600,user_0046,2024-05-10,BTC,buy,181482.11,72.59,KRW
601,tx_000601,user_0046,2023-11-13,SOL,sell,81366.22,32.55,KRW
602,tx_000602,user_0046,2023-09-20,BTC,sell,36428.96,14.57,KRW
603,tx_000603,user_0047,2024-05-08,SOL,buy,95080.35,38.03,KRW
604,tx_000604,user_0047,2023-11-17,ETH,sell,115383.83,46.15,KRW
605,tx_000605,user_0047,2022-10-21,XRP,sell,45224.03,18.09,KRW
606,tx_000606,user_0047,2022-05-12,BTC,buy,106806.89,42.72,KRW
607,tx_000607,user_0047,2023-07-15,SOL,sell,10000.0,4.0,KRW
608,tx_000608,user_0047,2022-09-04,ETH,buy,183103.84,73.24,KRW
609,tx_000609,user_0047,2023-07-14,XRP,buy,102638.78,41.06,KRW
610,tx_000610,user_0047,2023-09-02,XRP,sell,10000.0,4.0,KRW
611,tx_000611,user_0047,2023-11-28,XRP,buy,74371.62,29.75,KRW
612,tx_000612,user_0047,2023-06-23,SOL,sell,10000.0,4.0,KRW
613,tx_000613,user_0047,2023-02-24,XRP,sell,74252.57,29.7,KRW
614,tx_000614,user_0047,2023-01-04,ETH,sell,96979.81,38.79,KRW
615,tx_000615,user_0047,2024-03-27,SOL,buy,156389.01,62.56,KRW
616,tx_000616,user_0048,2022-09-03,BTC,sell,10000.0,4.0,KRW
617,tx_000617,user_0048,2022-02-06,BTC,buy,105616.06,42.25,KRW
618,tx_000618,user_0048,2023-02-18,BTC,sell,102670.87,41.07,KRW
619,tx_000619,user_0048,2023-04-13,SOL,buy,34325.54,13.73,KRW
620,tx_000620,user_0048,2022-12-31,SOL,buy,157081.44,62.83,KRW
621,tx_000621,user_0048,2022-02-24,ETH,sell,77892.25,31.16,KRW
622,tx_000622,user_0048,2022-02-11,BTC,buy,96423.14,38.57,KRW
623,tx_000623,user_0048,2023-06-06,ETH,buy,67833.78,27.13,KRW
624,tx_000624,user_0048,2023-03-20,SOL,buy,46693.34,18.68,KRW
625,tx_000625,user_0048,2024-05-30,XRP,sell,103060.62,41.22,KRW
626,tx_000626,user_0048,2022-03-26,ETH,buy,133770.46,53.51,KRW
627,tx_000627,user_0048,2022-06-20,XRP,buy,93367.84,37.35,KRW
628,tx_000628,user_0048,2023-04-29,ETH,buy,112596.27,45.04,KRW
629,tx_000629,user_0048,2023-03-22,BTC,buy,55361.52,22.14,KRW
630,tx_000630,user_0048,2024-03-14,ETH,sell,144662.23,57.86,KRW
631,tx_000631,user_0048,2022-03-12,ETH,buy,87227.99,34.89,KRW
632,tx_000632,user_0048,2023-06-17,SOL,buy,103325.91,41.33,KRW
633,tx_000633,user_0048,2022-01-25,SOL,buy,68396.96,27.36,KRW
634,tx_000634,user_0048,2023-09-24,BTC,sell,116228.38,46.49,KRW
635,tx_000635,user_0048,2022-01-19,SOL,buy,93694.8,37.48,KRW
636,tx_000636,user_0049,2022-11-19,BTC,buy,72089.57,28.84,KRW
637,tx_000637,user_0049,2023-03-12,SOL,buy,90896.28,36.36,KRW
638,tx_000638,user_0049,2024-05-15,BTC,sell,139892.19,55.96,KRW
639,tx_000639,user_0049,2023-08-22,BTC,buy,10000.0,4.0,KRW
640,tx_000640,user_0049,2023-05-24,ETH,buy,83976.87,33.59,KRW
641,tx_000641,user_0049,2022-09-15,XRP,sell,101238.18,40.5,KRW
642,tx_000642,user_0049,2023-09-04,XRP,buy,120928.83,48.37,KRW
643,tx_000643,user_0049,2024-01-28,XRP,buy,83649.32,33.46,KRW
644,tx_000644,user_0049,2022-03-22,XRP,sell,74120.7,29.65,KRW
645,tx_000645,user_0049,2024-04-16,ETH,sell,85087.03,34.03,KRW
646,tx_000646,user_0049,2022-02-26,XRP,sell,108868.96,43.55,KRW
647,tx_000647,user_0049,2024-03-05,XRP,buy,10000.0,4.0,KRW
648,tx_000648,user_0049,2022-03-17,SOL,buy,129458.89,51.78,KRW
649,tx_000649,user_0049,2023-06-06,XRP,buy,63264.85,25.31,KRW
650,tx_000650,user_0049,2024-04-06,SOL,sell,102717.57,41.09,KRW
651,tx_000651,user_0049,2024-05-29,ETH,sell,32828.65,13.13,KRW
652,tx_000652,user_0050,2023-03-04,SOL,sell,10648889.38,4259.56,KRW
653,tx_000653,user_0050,2023-02-06,SOL,sell,11727038.57,4690.82,KRW
654,tx_000654,user_0050,2023-05-26,BTC,buy,8053443.45,3221.38,KRW
655,tx_000655,user_0051,2024-03-26,SOL,buy,1113072.68,445.23,KRW
656,tx_000656,user_0051,2023-11-09,XRP,sell,918196.59,367.28,KRW
657,tx_000657,user_0051,2022-05-15,BTC,buy,1072903.56,429.16,KRW
658,tx_000658,user_0051,2022-05-20,ETH,buy,1025536.62,410.21,KRW
659,tx_000659,user_0051,2023-03-26,ETH,buy,1478486.04,591.39,KRW
660,tx_000660,user_0051,2022-04-18,ETH,buy,1233708.96,493.48,KRW
661,tx_000661,user_0051,2023-04-24,XRP,sell,666872.28,266.75,KRW
662,tx_000662,user_0051,2023-05-18,XRP,buy,998799.06,399.52,KRW
663,tx_000663,user_0051,2022-02-14,ETH,buy,925247.25,370.1,KRW
664,tx_000664,user_0052,2023-11-21,BTC,sell,11183225.6,4473.29,KRW
665,tx_000665,user_0052,2024-05-03,ETH,buy,9485629.53,3794.25,KRW
666,tx_000666,user_0053,2022-08-19,SOL,buy,1272758.91,509.1,KRW
667,tx_000667,user_0053,2024-01-01,BTC,buy,760214.29,304.09,KRW
668,tx_000668,user_0053,2022-10-04,SOL,sell,810992.51,324.4,KRW
669,tx_000669,user_0053,2022-06-17,SOL,sell,1219586.65,487.83,KRW
670,tx_000670,user_0053,2024-03-13,XRP,sell,1459880.01,583.95,KRW
671,tx_000671,user_0054,2024-01-14,BTC,buy,101635.39,40.65,KRW
672,tx_000672,user_0054,2024-04-28,BTC,sell,99006.32,39.6,KRW
673,tx_000673,user_0054,2024-03-30,SOL,buy,94636.76,37.85,KRW
674,tx_000674,user_0054,2023-04-19,ETH,buy,157015.67,62.81,KRW
675,tx_000675,user_0054,2022-12-19,BTC,sell,224943.37,89.98,KRW
676,tx_000676,user_0054,2022-12-02,SOL,buy,189563.25,75.83,KRW
677,tx_000677,user_0054,2022-04-27,SOL,sell,107367.56,42.95,KRW
678,tx_000678,user_0054,2024-05-23,SOL,sell,78042.04,31.22,KRW
679,tx_000679,user_0054,2022-08-25,XRP,buy,97429.02,38.97,KRW
680,tx_000680,user_0054,2022-03-07,ETH,buy,117257.56,46.9,KRW
681,tx_000681,user_0054,2024-01-08,ETH,sell,57512.93,23.01,KRW
682,tx_000682,user_0054,2023-01-31,XRP,buy,69851.75,27.94,KRW
683,tx_000683,user_0054,2022-03-11,ETH,sell,115895.42,46.36,KRW
684,tx_000684,user_0055,2023-08-07,BTC,buy,8210112.82,3284.05,KRW
685,tx_000685,user_0055,2022-08-27,BTC,buy,16293818.02,6517.53,KRW
686,tx_000686,user_0055,2024-02-25,ETH,sell,9625060.81,3850.02,KRW
687,tx_000687,user_0056,2023-11-13,XRP,sell,59752.03,23.9,KRW
688,tx_000688,user_0056,2022-10-27,ETH,buy,10000.0,4.0,KRW
689,tx_000689,user_0056,2024-04-06,BTC,buy,202103.48,80.84,KRW
690,tx_000690,user_0056,2022-04-02,BTC,buy,121279.71,48.51,KRW
691,tx_000691,user_0056,2024-05-08,ETH,sell,155402.14,62.16,KRW
692,tx_000692,user_0056,2023-05-08,XRP,sell,69626.39,27.85,KRW
